ResourceID,GROUPID,ADDRESS_TYPE_E55,ADMINISTRATIVE_SUBDIVISION_E48,ADMINISTRATIVE_SUBDIVISION_TYPE_E55,ANCILLARY_FEATURE_TYPE_E55,BEGINNING_OF_EXISTENCE_TYPE_E55,COMPONENT_TYPE_E55,CONDITION_DESCRIPTION_E62,CONDITION_TYPE_E55,CONSTRUCTION_TECHNIQUE_E55,CULTURAL_PERIOD_E55,DATE_CONDITION_ASSESSED_E49,DATE_EVALUATED_E49,DESCRIPTION_E62,DESCRIPTION_OF_LOCATION_E62,DESCRIPTION_TYPE_E55,DESIGNATION_OR_PROTECTION_FROM_DATE_E49,END_DATE_OF_EXISTENCE_E49,END_OF_EXISTENCE_TYPE_E55,EXTERNAL_XREF_E42,EXTERNAL_XREF_TYPE_E55,FROM_DATE_E49,GEOMETRY_QUALIFIER_E55,HERITAGE_RESOURCE_TYPE_E55,HERITAGE_RESOURCE_USE_TYPE_E55,INTEGRITY_TYPE_E55,KEYWORD_E55,MANAGEMENT_RECOMMENDATION_E89,MATERIAL_E57,MODIFICATION_DESCRIPTION_E62,MODIFICATION_TYPE_E55,NAME_E41,NAME_TYPE_E55,PERIOD_OF_SIGNIFICANCE_FROM_DATE_E49,PERIOD_OF_SIGNIFICANCE_TO_DATE_E49,PLACE_ADDRESS_E45,REASONS_E62,RECOMMENDATION_TYPE_E55,RESOURCE_TYPE_CLASSIFICATION_E55,SETTING_TYPE_E55,SPATIAL_COORDINATES_GEOMETRY_E47,START_DATE_OF_EXISTENCE_E49,STATUS_E55,STYLE_E55,TO_DATE_E49,TYPE_OF_DESIGNATION_OR_PROTECTION_E55,UNIT_OF_MEASUREMENT_E55,VALUE_OF_MEASUREMENT_E60,PHOTO,EDTF
QV-56-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV56_TMP_drawing_1.jpg,
QV-56-ARP2016,NAME.E41-1-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 56,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-57-ARP2016,DESCRIPTION.E62-56,,,,,,,,,,,,,"QV 56 is entered through steep stepped ramp (A), five upper steps are made of stone blocks, below which are traces of rock-hewn steps, leading down into an unfinished chamber. QV 57 has a steep ramp with traces of steps along the ramp walls leading into an unfinished chamber. <br>The tombs were noted by H. Brugch (1854).  TMP (1981) section drawing includes presence of a modern retaining wall in front of  QV 56 ramp and a modern curb at the beginning of the ramp of QV 57, neither of which are present. C. Leblanc notes that the excavation of QV 57 was abandoned in antiquity due to lack of solid limestone. <br>It should be noted that there is some discrepancy between the TMP drawings and what is observed today in terms of slope inclination and number of steps. <br>Both tombs have a thick layer of debris fan conglomerate on the surface and below it much better quality marl rock into which the unfinished chambers were excavated. <br>The tombs were last cleared out by CNRS-CEDAE in 1987. Unpublished CNRS mission report 1987-88 notes presence of five rock-block steps at ramp QV 56.  The tombs are dated to the reign of Rameses II (Leblanc 2001, 274-275). <br>There are no doors at the entrances of either tomb. Surrounding the opening of QV 56, a line of large stones has been placed to prevent visitors from getting too close to the fragile rock above the tomb.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-57-ARP2016,NAME.E41-1-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 57,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-57-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV57_TMP_drawing_1.jpg,
QV-57-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-56,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,e7239c5e-71ef-4759-ac7a-396c7d1a8ce4,,,,,,,,,,,,,7a81c2b4-e562-4f46-b3e0-8f46b3e718c3,,,,,,,,,,,,,,,,,,,,,,,,,,-1295~/-1188~
QV-57-ARP2016,PLACE.E53-ARP2016A-57,,,,,,,,,,,,,,QV 56 and 57 are located on the north side of the main wadi.,,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.592285849239317 25.727780228712117),,,,,,,,,
QV-57-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV57_image_2.jpg,
QV-57-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-57-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV57_image_1.jpg,
QV-57-ARP2016,NAME.E41-2-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Unknown,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-58-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-115,,,,,,,,,,379bc84b-6e7e-4c78-80b2-0ff0059da407,,,,,,,,,,,,,396612a2-031d-478e-8730-c7fcdb825c72,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-58-ARP2016,DESCRIPTION.E62-57,,,,,,,,,,,,,"This tomb is entered through a stepped ramp (A) leading to first chamber (B) with three side chambers (D, F, H). Chamber (D) and (F) are located to the north of chamber (B) and parallel to each other. A doorway (G) in the east of the chamber (B) continues to a larger chamber (H). A niche or unfinished small chamber (J) is located in the east rear wall of chamber (H).<br>The tomb is cut from the tilted marl block found on the north side of the valley, and is oriented in a north-south axis deep below the surface, similar to QV 80 and QV 66. The tomb, located low in the main wadi, does not exhibit any major structural problems or substantial recent rock loss, but there are major fractures running through all four chambers in different directions. As the tomb is currently used for storage, modern doors have been installed in three of the chamber doorways (C), (E) and (G), with door surrounds constructed of fired brick.<br>Walls and ceilings are blackened throughout the tomb. Small areas of mouna plaster remain in chamber (B) and doorway (C) and a hieratic inscription survives on the plaster in chamber (B). <br>This unfinished 19th Dynasty tomb was reused in the Third Intermediate and Roman periods as a burial and was possibly accessible in the Arab period according to C. Leblanc. <br>E. Thomas noted that the tomb appeared to have been accessible for a long period. R. Hay of Linplum (1826) who recorded the tomb as being empty except for some bones and J-F. Champollion (1829) both visited the tomb. Thomas also observed the tomb as being well-cut as indicated by mason's marks still visible in red ink at the tomb entrance and remains of plaster infill on the wall of the entry ramp. <br>Most recently, the tomb was cleared in 1981-83 by CNRS-CEDAE. Currently, the tomb is used as a magazine for archaeological study materials by CNRS containing artifacts from QV and the Ramesseum. Three wooden doors, lighting, and shelving in side chambers (D, F, H) were installed inside the tomb by CNRS. Ramp (A) also has an arched cover, wooden stairs with handrails installed on top of the original stepped ramp, and an exterior metal door without ventilation holes. <br>There is evidence of past bat activities in the tomb but no bats were sighted during the assessment period.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-58-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-57,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,cd4101af-8200-4b12-b7bc-0d4a65888aee,,,,,,,,,,,,,396612a2-031d-478e-8730-c7fcdb825c72,,,,,,,,,,,,,,,,,,,,,,,,,,-1279~/-1212~
QV-58-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV58_image_1.jpg,
QV-58-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV58_image_3.jpg,
QV-58-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV58_TMP_drawing_1.jpg,
QV-58-ARP2016,NAME.E41-2-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-58-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-114,,,,,,,,,,5f9e473a-484e-4f96-a84f-c7dd0abf8f85,,,,,,,,,,,,,396612a2-031d-478e-8730-c7fcdb825c72,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-58-ARP2016,PLACE.E53-ARP2016A-58,,,,,,,,,,,,,,QV 58 located low in the north side of the main wadi.,,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.59244215608804 25.727661245140013),,,,,,,,,
QV-58-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-58-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV58_image_2.jpg,
QV-58-ARP2016,NAME.E41-1-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 58,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-59-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-58,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-59-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV59_TMP_drawing_1.jpg,
QV-59-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV59_image_1.jpg,
QV-59-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV59_image_3.jpg,
QV-59-ARP2016,DESCRIPTION.E62-58,,,,,,,,,,,,,"The shaft entrance of QV 59 has a masonry surround plastered with cement and spanned by a metal grill with mesh. <br>E. Thomas mentions that the tomb was in pristine condition, cut from good quality rock.  The tomb was last cleared by the Franco-Egyptian team in 1986, at which time they noted that they cleared the tomb unusually quickly. <br>A quantity of bat guano is present on the floors and mud wasp nests are attached to the ceiling.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-59-ARP2016,NAME.E41-2-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-59-ARP2016,PLACE.E53-ARP2016A-59,,,,,,,,,,,,,,"QV 59, located on the north side of the wadi between QV 58 and QV 60, has two chambers on different axes.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.59249990608393 25.727647960042127),,,,,,,,,
QV-59-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-59-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV59_image_2.jpg,
QV-59-ARP2016,NAME.E41-1-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 59,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-5-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-4,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-5-ARP2016,DESCRIPTION.E62-4,,,,,,,,,,,,,"QV 5 and 6 have shallow shafts and are partially filled with debris. <br>E. Thomas recorded that QV 3, 5, and 6 were all interconnected, though no evidence of this can be seen today. She also noted ceiling rock fall in QV 5 and the absence of any objects in both tombs.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-5-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-5-ARP2016,PLACE.E53-ARP2016A-4,,,,,,,,,,,,,,"QV 5 and 6 are adjacent tombs located on the south side of the main wadi, a few meters from the edge of the paved path.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593925828786858 25.727717563753508),,,,,,,,,
QV-5-ARP2016,NAME.E41-2-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-5-ARP2016,NAME.E41-1-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 05,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-5-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV05_image_1.jpg,
QV-5-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV05_image_2.jpg,
QV-5-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV05_TMP_drawing_1.jpg,
QV-60-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV60_image_8.jpg,
QV-60-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV60_image_4.jpg,
QV-60-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-59,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,cd4101af-8200-4b12-b7bc-0d4a65888aee,,,,,,,,,,,,,396612a2-031d-478e-8730-c7fcdb825c72,,,,,,,,,,,,,,,,,,,,,,,,,,-1279~/-1212~
QV-60-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-116,,,,,,,,,,51da703a-355f-430c-9ff4-63739711f3fa,,,,,,,,,,,,,d11af78d-a75e-47fe-932f-38b8cb0bb903,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-60-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-60-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV60_image_5.jpg,
QV-60-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV60_image_1.jpg,
QV-60-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV60_TMP_drawing_1.jpg,
QV-60-ARP2016,PLACE.E53-ARP2016A-60,,,,,,,,,,,,,,"The tomb is cut into the marl of middle to lower Member I on the north side of the main wadi, part of the large rotated geologic block that makes up the valley.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.592603941832138 25.727639762060836),,,,,,,,,
QV-60-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV60_image_3.jpg,
QV-60-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV60_image_6.jpg,
QV-60-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV60_image_7.jpg,
QV-60-ARP2016,NAME.E41-2-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Nebettauy,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-60-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV60_TMP_drawing_2.jpg,
QV-60-ARP2016,DESCRIPTION.E62-59,,,,,,,,,,,,,"The original layout of the tomb is not immediately apparent given the loss of a number of internal walls which separate the chambers. The tomb is entered through steep ramp (A) leading into pillared chamber (C) with barrel vault and eastern side chamber (G); another small side chamber (E) lies to the northwest and connects to rear side chamber (L). On axis with the entrance to the tomb, doorway (H) leads to a central chamber (I), with northern niche (J) and access to large chamber (N_P) and side chamber (L). In its present condition, the tomb has only the two portions of walls extant, on either side of the central axis doorway (H). All the chambers presently connect and can be accessed at multiple points not originally intended. <br>The marl has tilted bedding planes with bands of chert nodules and open joints and faults sometimes filled with gypsum/anhydrite and exhibiting adjacent efflorescence and large crystal growth. Loosely cemented paleofan debris or colluvium above the bedrock is a later deposit suggesting early exposure of the bedrock and continued weathering because of water infiltration, particularly at the entrance, where the marl roof is only 1.5m thick and overlain by 1-2m of colluvium. <br>Leblanc has noted that the tomb flooded in 1994, and remaining evidence of that event and prior flooding includes a layer of dried mud on the floor, floodwater marks on the walls, and corresponding deteriorated rock below the floodwater lines. A 1993 geotechnical study recorded six or seven different deposition layers within over 1 meter of sediment accumulated against the north side of the wall between chamber (C) and chamber (I), indicating that the tomb has experienced at least that many flood episodes in its history. Elizabeth Thomas and Christian Leblanc have also noted the presence of thick sediment throughout the tomb. <br>Wooden post and beam shoring is present in two locations in rear chamber (N_P), extending west across the collapsed wall of doorways (M) and (O) and into adjacent chamber (I).  The shoring was erected in the 1980's in response to the observed ceiling fractures and areas of significant loss of ceiling rock and internal rock wall. Gypsum/white cement mortar has also been applied to fill gaps between the beams and the ceiling rock and in several fractures in the rock. <br>Raised relief painting survives throughout the tomb but has suffered significant losses. The walls were packed out with infill material consisting of earth-based plaster and rock shards to create a flat surface for the paintings. The plastering technique differs throughout the tomb with multiple layers employed in some areas, generally thickly applied. <br>This tomb has surviving areas of Coptic painting and replastering over the Pharaonic paintings.  Painted on the east wall of the antechamber (C) are two crosses.  The Coptic plaster is characterized by a high earth content. <br> The tomb was cleared by the Franco-Egyptian team in 1981-83, but has been accessible since the time of Robert Hay of Linplum (1826). It was already largely damaged in Hay's time and Elizabeth Thomas notes sediment throughout the tomb. The absence of pillars, thought to have been removed during the Coptic period to create a ceremonial space, was noted with confusion by Hay. Further evidence of Coptic reuse includes graffiti in the tomb, external mudbrick structures, and fired brick pavers outside the tomb. In relation to the extensive amount of extant pharaonic painting, Thomas notes their brilliance and compares their quality to those of Nefertari (QV66). <br>The tomb is not open to visitation.  A door surround is constructed with fired brick and a metal grill door with mesh has been installed.  Little evidence of current bat or other animal activity has been found in the tomb.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-60-ARP2016,NAME.E41-1-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 60,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-60-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV60_image_9.jpg,
QV-60-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV60_image_2.jpg,
QV-61-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-61-ARP2016,PLACE.E53-ARP2016A-61,,,,,,,,,,,,,,QV 61 is on the north side of the wadi.,,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.592643339296586 25.727617693981891),,,,,,,,,
QV-61-ARP2016,NAME.E41-2-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-61-ARP2016,NAME.E41-1-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 61,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-61-ARP2016,DESCRIPTION.E62-60,,,,,,,,,,,,,"QV 61 is a single-chambered shaft tomb. The entrance is adjacent to the entrance ramp of QV 60. The pit entrance has a modern built surround with cement plaster and a metal grill with no mesh. <br>E. Thomas records that at the time of her visit, the tomb was in pristine condition, 'well cut in excellent rock with walls and ceiling as fresh as if just completed.' The Franco-Egyptian team cleared the tomb rapidly in 1971. <br>Evidence of biological activity includes staining (possibly due to bats) and insect nests.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-61-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV61_TMP_drawing_1.jpg,
QV-61-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV61_image_3.jpg,
QV-61-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV61_image_2.jpg,
QV-61-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV61_image_1.jpg,
QV-61-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-60,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-62-ARP2016,NAME.E41-2-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-62-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-62-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-61,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-62-ARP2016,DESCRIPTION.E62-61,,,,,,,,,,,,,"QV 62 has two chambers, (C) and (E). The shaft of the tomb is relatively deep (6m) and its entrance has a masonry surround coated in cement plaster and has a metal grill with torn mesh. <br>E. Thomas describes this tomb as being well cut in good quality rock and in pristine condition. <br>Evidence of biological activity includes mud insect nests (at chamber entrances), and extensive bat droppings.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-62-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV62_image_1.jpg,
QV-62-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV62_TMP_drawing_1.jpg,
QV-62-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV62_image_2.jpg,
QV-62-ARP2016,PLACE.E53-ARP2016A-64,,,,,,,,,,,,,,QV 62 is located on the north side of the valley between QV 61 and 63,,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.5926989174366 25.727661906226484),,,,,,,,,
QV-62-ARP2016,NAME.E41-1-61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 62,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-63-ARP2016,NAME.E41-2-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-63-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV63_image_1.jpg,
QV-63-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-63-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-62,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-63-ARP2016,NAME.E41-1-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 63,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-63-ARP2016,DESCRIPTION.E62-62,,,,,,,,,,,,,"The 7m deep shaft of QV 63 has two doorways opposite each other, leading into a total of four chambers on two perpendicular axes. The chambers are cut into marl containing chert inclusions. The shaft has a masonry surround coated in cement and  a metal grill without mesh. <br>Thomas notes that the two chambers visible at the time of her visit (Chambers C+E) were cut at the same time. The tomb was rapidly cleared by the Franco-Egyptian team in 1986, at which time an additional two chambers were discovered.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-63-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV63_TMP_drawing_1.jpg,
QV-63-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV63_image_2.jpg,
QV-63-ARP2016,PLACE.E53-ARP2016A-65,,,,,,,,,,,,,,"QV 63 is on the north side of the wadi, between QV 64 and QV 62.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.592790835298608 25.72763263779655),,,,,,,,,
QV-64-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV64_image_1.jpg,
QV-64-ARP2016,NAME.E41-1-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 64,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-64-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-64-ARP2016,NAME.E41-2-63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-64-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-63,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-64-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV64_image_2.jpg,
